ANO,UF,SITUACAO,ADEQUACAO,AGUA,ESGOTO,LIXO,DOMICILIOS
2019,28,Urbano,Semi-adequado,Adequado,Inadequado,Adequado,221275
2019,28,Urbano,Semi-adequado,Adequado,Inadequado,Inadequado,19423
2019,28,Urbano,Semi-adequado,Inadequado,Adequado,Adequado,2152
2019,28,Urbano,Semi-adequado,Inadequado,Adequado,Inadequado,254
2019,28,Urbano,Semi-adequado,Inadequado,Inadequado,Adequado,11784
2019,28,Urbano,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,29,Rural,Adequado,Adequado,Adequado,Adequado,93342
2019,29,Rural,Adequado,Adequado,Adequado,Inadequado,0
2019,29,Rural,Adequado,Adequado,Inadequado,Adequado,0
2019,29,Rural,Adequado,Adequado,Inadequado,Inadequado,0
2019,29,Rural,Adequado,Inadequado,Adequado,Adequado,0
2019,29,Rural,Adequado,Inadequado,Adequado,Inadequado,0
2019,29,Rural,Adequado,Inadequado,Inadequado,Adequado,0
2019,29,Rural,Adequado,Inadequado,Inadequado,Inadequado,0
2019,29,Rural,Inadequado,Adequado,Adequado,Adequado,0
2019,29,Rural,Inadequado,Adequado,Adequado,Inadequado,0
2019,29,Rural,Inadequado,Adequado,Inadequado,Adequado,0
2019,29,Rural,Inadequado,Adequado,Inadequado,Inadequado,0
2019,29,Rural,Inadequado,Inadequado,Adequado,Adequado,0
2019,29,Rural,Inadequado,Inadequado,Adequado,Inadequado,0
2019,29,Rural,Inadequado,Inadequado,Inadequado,Adequado,0
2019,29,Rural,Inadequado,Inadequado,Inadequado,Inadequado,254344
2019,29,Rural,Semi-adequado,Adequado,Adequado,Adequado,0
2019,29,Rural,Semi-adequado,Adequado,Adequado,Inadequado,50643
2019,29,Rural,Semi-adequado,Adequado,Inadequado,Adequado,312444
2019,29,Rural,Semi-adequado,Adequado,Inadequado,Inadequado,628603
2019,29,Rural,Semi-adequado,Inadequado,Adequado,Adequado,5706
2019,29,Rural,Semi-adequado,Inadequado,Adequado,Inadequado,4721
2019,29,Rural,Semi-adequado,Inadequado,Inadequado,Adequado,40036
2019,29,Rural,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,29,Urbano,Adequado,Adequado,Adequado,Adequado,2245690
2019,29,Urbano,Adequado,Adequado,Adequado,Inadequado,0
2019,29,Urbano,Adequado,Adequado,Inadequado,Adequado,0
2019,29,Urbano,Adequado,Adequado,Inadequado,Inadequado,0
2019,29,Urbano,Adequado,Inadequado,Adequado,Adequado,0
2019,29,Urbano,Adequado,Inadequado,Adequado,Inadequado,0
2019,29,Urbano,Adequado,Inadequado,Inadequado,Adequado,0
2019,29,Urbano,Adequado,Inadequado,Inadequado,Inadequado,0
2019,29,Urbano,Inadequado,Adequado,Adequado,Adequado,0
2019,29,Urbano,Inadequado,Adequado,Adequado,Inadequado,0
2019,29,Urbano,Inadequado,Adequado,Inadequado,Adequado,0
2019,29,Urbano,Inadequado,Adequado,Inadequado,Inadequado,0
2019,29,Urbano,Inadequado,Inadequado,Adequado,Adequado,0
2019,29,Urbano,Inadequado,Inadequado,Adequado,Inadequado,0
2019,29,Urbano,Inadequado,Inadequado,Inadequado,Adequado,0
2019,29,Urbano,Inadequado,Inadequado,Inadequado,Inadequado,18866
2019,29,Urbano,Semi-adequado,Adequado,Adequado,Adequado,0
2019,29,Urbano,Semi-adequado,Adequado,Adequado,Inadequado,528467
2019,29,Urbano,Semi-adequado,Adequado,Inadequado,Adequado,676229
2019,29,Urbano,Semi-adequado,Adequado,Inadequado,Inadequado,270078
2019,29,Urbano,Semi-adequado,Inadequado,Adequado,Adequado,11378
2019,29,Urbano,Semi-adequado,Inadequado,Adequado,Inadequado,5601
2019,29,Urbano,Semi-adequado,Inadequado,Inadequado,Adequado,55548
2019,29,Urbano,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,31,Rural,Adequado,Adequado,Adequado,Adequado,62161
2019,31,Rural,Adequado,Adequado,Adequado,Inadequado,0
2019,31,Rural,Adequado,Adequado,Inadequado,Adequado,0
2019,31,Rural,Adequado,Adequado,Inadequado,Inadequado,0
2019,31,Rural,Adequado,Inadequado,Adequado,Adequado,0
2019,31,Rural,Adequado,Inadequado,Adequado,Inadequado,0
2019,31,Rural,Adequado,Inadequado,Inadequado,Adequado,0
2019,31,Rural,Adequado,Inadequado,Inadequado,Inadequado,0
2019,31,Rural,Inadequado,Adequado,Adequado,Adequado,0
2019,31,Rural,Inadequado,Adequado,Adequado,Inadequado,0
2019,31,Rural,Inadequado,Adequado,Inadequado,Adequado,0
2019,31,Rural,Inadequado,Adequado,Inadequado,Inadequado,0
2019,31,Rural,Inadequado,Inadequado,Adequado,Adequado,0
2019,31,Rural,Inadequado,Inadequado,Adequado,Inadequado,0
2019,31,Rural,Inadequado,Inadequado,Inadequado,Adequado,0
2019,31,Rural,Inadequado,Inadequado,Inadequado,Inadequado,38370
2019,31,Rural,Semi-adequado,Adequado,Adequado,Adequado,0
2019,31,Rural,Semi-adequado,Adequado,Adequado,Inadequado,42331
2019,31,Rural,Semi-adequado,Adequado,Inadequado,Adequado,157871
2019,31,Rural,Semi-adequado,Adequado,Inadequado,Inadequado,628754
2019,31,Rural,Semi-adequado,Inadequado,Adequado,Adequado,187
2019,31,Rural,Semi-adequado,Inadequado,Adequado,Inadequado,560
2019,31,Rural,Semi-adequado,Inadequado,Inadequado,Adequado,2197
2019,31,Rural,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,31,Urbano,Adequado,Adequado,Adequado,Adequado,5826275
2019,31,Urbano,Adequado,Adequado,Adequado,Inadequado,0
2019,31,Urbano,Adequado,Adequado,Inadequado,Adequado,0
2019,31,Urbano,Adequado,Adequado,Inadequado,Inadequado,0
2019,31,Urbano,Adequado,Inadequado,Adequado,Adequado,0
2019,31,Urbano,Adequado,Inadequado,Adequado,Inadequado,0
2019,31,Urbano,Adequado,Inadequado,Inadequado,Adequado,0
2019,31,Urbano,Adequado,Inadequado,Inadequado,Inadequado,0
2019,31,Urbano,Inadequado,Adequado,Adequado,Adequado,0
2019,31,Urbano,Inadequado,Adequado,Adequado,Inadequado,0
2019,31,Urbano,Inadequado,Adequado,Inadequado,Adequado,0
2019,31,Urbano,Inadequado,Adequado,Inadequado,Inadequado,0
2019,31,Urbano,Inadequado,Inadequado,Adequado,Adequado,0
2019,31,Urbano,Inadequado,Inadequado,Adequado,Inadequado,0
2019,31,Urbano,Inadequado,Inadequado,Inadequado,Adequado,0
2019,31,Urbano,Inadequado,Inadequado,Inadequado,Inadequado,2583
2019,31,Urbano,Semi-adequado,Adequado,Adequado,Adequado,0
2019,31,Urbano,Semi-adequado,Adequado,Adequado,Inadequado,156424
2019,31,Urbano,Semi-adequado,Adequado,Inadequado,Adequado,450973
2019,31,Urbano,Semi-adequado,Adequado,Inadequado,Inadequado,80784
2019,31,Urbano,Semi-adequado,Inadequado,Adequado,Adequado,7039
2019,31,Urbano,Semi-adequado,Inadequado,Adequado,Inadequado,464
2019,31,Urbano,Semi-adequado,Inadequado,Inadequado,Adequado,4815
2019,31,Urbano,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,32,Rural,Adequado,Adequado,Adequado,Adequado,14084
2019,32,Rural,Adequado,Adequado,Adequado,Inadequado,0
2019,32,Rural,Adequado,Adequado,Inadequado,Adequado,0
2019,32,Rural,Adequado,Adequado,Inadequado,Inadequado,0
2019,32,Rural,Adequado,Inadequado,Adequado,Adequado,0
2019,32,Rural,Adequado,Inadequado,Adequado,Inadequado,0
2019,32,Rural,Adequado,Inadequado,Inadequado,Adequado,0
2019,32,Rural,Adequado,Inadequado,Inadequado,Inadequado,0
2019,32,Rural,Inadequado,Adequado,Adequado,Adequado,0
2019,32,Rural,Inadequado,Adequado,Adequado,Inadequado,0
2019,32,Rural,Inadequado,Adequado,Inadequado,Adequado,0
2019,32,Rural,Inadequado,Adequado,Inadequado,Inadequado,0
2019,32,Rural,Inadequado,Inadequado,Adequado,Adequado,0
2019,32,Rural,Inadequado,Inadequado,Adequado,Inadequado,0
2019,32,Rural,Inadequado,Inadequado,Inadequado,Adequado,0
2019,32,Rural,Inadequado,Inadequado,Inadequado,Inadequado,1615
2019,32,Rural,Semi-adequado,Adequado,Adequado,Adequado,0
2019,32,Rural,Semi-adequado,Adequado,Adequado,Inadequado,6430
2019,32,Rural,Semi-adequado,Adequado,Inadequado,Adequado,59131
2019,32,Rural,Semi-adequado,Adequado,Inadequado,Inadequado,110850
2019,32,Rural,Semi-adequado,Inadequado,Adequado,Adequado,257
2019,32,Rural,Semi-adequado,Inadequado,Adequado,Inadequado,0
2019,32,Rural,Semi-adequado,Inadequado,Inadequado,Adequado,848
2019,32,Rural,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,32,Urbano,Adequado,Adequado,Adequado,Adequado,1059251
2019,32,Urbano,Adequado,Adequado,Adequado,Inadequado,0
2019,32,Urbano,Adequado,Adequado,Inadequado,Adequado,0
2019,32,Urbano,Adequado,Adequado,Inadequado,Inadequado,0
2019,32,Urbano,Adequado,Inadequado,Adequado,Adequado,0
2019,32,Urbano,Adequado,Inadequado,Adequado,Inadequado,0
2019,32,Urbano,Adequado,Inadequado,Inadequado,Adequado,0
2019,32,Urbano,Adequado,Inadequado,Inadequado,Inadequado,0
2019,32,Urbano,Inadequado,Adequado,Adequado,Adequado,0
2019,32,Urbano,Inadequado,Adequado,Adequado,Inadequado,0
2019,32,Urbano,Inadequado,Adequado,Inadequado,Adequado,0
2019,32,Urbano,Inadequado,Adequado,Inadequado,Inadequado,0
2019,32,Urbano,Inadequado,Inadequado,Adequado,Adequado,0
2019,32,Urbano,Inadequado,Inadequado,Adequado,Inadequado,0
2019,32,Urbano,Inadequado,Inadequado,Inadequado,Adequado,0
2019,32,Urbano,Inadequado,Inadequado,Inadequado,Inadequado,756
2019,32,Urbano,Semi-adequado,Adequado,Adequado,Adequado,0
2019,32,Urbano,Semi-adequado,Adequado,Adequado,Inadequado,34762
2019,32,Urbano,Semi-adequado,Adequado,Inadequado,Adequado,114355
2019,32,Urbano,Semi-adequado,Adequado,Inadequado,Inadequado,16564
2019,32,Urbano,Semi-adequado,Inadequado,Adequado,Adequado,1078
2019,32,Urbano,Semi-adequado,Inadequado,Adequado,Inadequado,286
2019,32,Urbano,Semi-adequado,Inadequado,Inadequado,Adequado,1398
2019,32,Urbano,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,33,Rural,Adequado,Adequado,Adequado,Adequado,32006
2019,33,Rural,Adequado,Adequado,Adequado,Inadequado,0
2019,33,Rural,Adequado,Adequado,Inadequado,Adequado,0
2019,33,Rural,Adequado,Adequado,Inadequado,Inadequado,0
2019,33,Rural,Adequado,Inadequado,Adequado,Adequado,0
2019,33,Rural,Adequado,Inadequado,Adequado,Inadequado,0
2019,33,Rural,Adequado,Inadequado,Inadequado,Adequado,0
2019,33,Rural,Adequado,Inadequado,Inadequado,Inadequado,0
2019,33,Rural,Inadequado,Adequado,Adequado,Adequado,0
2019,33,Rural,Inadequado,Adequado,Adequado,Inadequado,0
2019,33,Rural,Inadequado,Adequado,Inadequado,Adequado,0
2019,33,Rural,Inadequado,Adequado,Inadequado,Inadequado,0
2019,33,Rural,Inadequado,Inadequado,Adequado,Adequado,0
2019,33,Rural,Inadequado,Inadequado,Adequado,Inadequado,0
2019,33,Rural,Inadequado,Inadequado,Inadequado,Adequado,0
2019,33,Rural,Inadequado,Inadequado,Inadequado,Inadequado,3570
2019,33,Rural,Semi-adequado,Adequado,Adequado,Adequado,0
2019,33,Rural,Semi-adequado,Adequado,Adequado,Inadequado,11328
2019,33,Rural,Semi-adequado,Adequado,Inadequado,Adequado,57731
2019,33,Rural,Semi-adequado,Adequado,Inadequado,Inadequado,48114
2019,33,Rural,Semi-adequado,Inadequado,Adequado,Adequado,1301
2019,33,Rural,Semi-adequado,Inadequado,Adequado,Inadequado,331
2019,33,Rural,Semi-adequado,Inadequado,Inadequado,Adequado,6818
2019,33,Rural,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,33,Urbano,Adequado,Adequado,Adequado,Adequado,5385673
2019,33,Urbano,Adequado,Adequado,Adequado,Inadequado,0
2019,33,Urbano,Adequado,Adequado,Inadequado,Adequado,0
2019,33,Urbano,Adequado,Adequado,Inadequado,Inadequado,0
2019,33,Urbano,Adequado,Inadequado,Adequado,Adequado,0
2019,33,Urbano,Adequado,Inadequado,Adequado,Inadequado,0
2019,33,Urbano,Adequado,Inadequado,Inadequado,Adequado,0
2019,33,Urbano,Adequado,Inadequado,Inadequado,Inadequado,0
2019,33,Urbano,Inadequado,Adequado,Adequado,Adequado,0
2019,33,Urbano,Inadequado,Adequado,Adequado,Inadequado,0
2019,33,Urbano,Inadequado,Adequado,Inadequado,Adequado,0
2019,33,Urbano,Inadequado,Adequado,Inadequado,Inadequado,0
2019,33,Urbano,Inadequado,Inadequado,Adequado,Adequado,0
2019,33,Urbano,Inadequado,Inadequado,Adequado,Inadequado,0
2019,33,Urbano,Inadequado,Inadequado,Inadequado,Adequado,0
2019,33,Urbano,Inadequado,Inadequado,Inadequado,Inadequado,1881
2019,33,Urbano,Semi-adequado,Adequado,Adequado,Adequado,0
2019,33,Urbano,Semi-adequado,Adequado,Adequado,Inadequado,372317
2019,33,Urbano,Semi-adequado,Adequado,Inadequado,Adequado,374561
2019,33,Urbano,Semi-adequado,Adequado,Inadequado,Inadequado,105283
2019,33,Urbano,Semi-adequado,Inadequado,Adequado,Adequado,59547
2019,33,Urbano,Semi-adequado,Inadequado,Adequado,Inadequado,6020
2019,33,Urbano,Semi-adequado,Inadequado,Inadequado,Adequado,32878
2019,33,Urbano,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,35,Rural,Adequado,Adequado,Adequado,Adequado,74262
2019,35,Rural,Adequado,Adequado,Adequado,Inadequado,0
2019,35,Rural,Adequado,Adequado,Inadequado,Adequado,0
2019,35,Rural,Adequado,Adequado,Inadequado,Inadequado,0
2019,35,Rural,Adequado,Inadequado,Adequado,Adequado,0
2019,35,Rural,Adequado,Inadequado,Adequado,Inadequado,0
2019,35,Rural,Adequado,Inadequado,Inadequado,Adequado,0
2019,35,Rural,Adequado,Inadequado,Inadequado,Inadequado,0
2019,35,Rural,Inadequado,Adequado,Adequado,Adequado,0
2019,35,Rural,Inadequado,Adequado,Adequado,Inadequado,0
2019,35,Rural,Inadequado,Adequado,Inadequado,Adequado,0
2019,35,Rural,Inadequado,Adequado,Inadequado,Inadequado,0
2019,35,Rural,Inadequado,Inadequado,Adequado,Adequado,0
2019,35,Rural,Inadequado,Inadequado,Adequado,Inadequado,0
2019,35,Rural,Inadequado,Inadequado,Inadequado,Adequado,0
2019,35,Rural,Inadequado,Inadequado,Inadequado,Inadequado,16970
2019,35,Rural,Semi-adequado,Adequado,Adequado,Adequado,0
2019,35,Rural,Semi-adequado,Adequado,Adequado,Inadequado,27486
2019,35,Rural,Semi-adequado,Adequado,Inadequado,Adequado,227903
2019,35,Rural,Semi-adequado,Adequado,Inadequado,Inadequado,242967
2019,35,Rural,Semi-adequado,Inadequado,Adequado,Adequado,7638
2019,35,Rural,Semi-adequado,Inadequado,Adequado,Inadequado,598
2019,35,Rural,Semi-adequado,Inadequado,Inadequado,Adequado,17444
2019,35,Rural,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,35,Urbano,Adequado,Adequado,Adequado,Adequado,14330029
2019,35,Urbano,Adequado,Adequado,Adequado,Inadequado,0
2019,35,Urbano,Adequado,Adequado,Inadequado,Adequado,0
2019,35,Urbano,Adequado,Adequado,Inadequado,Inadequado,0
2019,35,Urbano,Adequado,Inadequado,Adequado,Adequado,0
2019,35,Urbano,Adequado,Inadequado,Adequado,Inadequado,0
2019,35,Urbano,Adequado,Inadequado,Inadequado,Adequado,0
2019,35,Urbano,Adequado,Inadequado,Inadequado,Inadequado,0
2019,35,Urbano,Inadequado,Adequado,Adequado,Adequado,0
2019,35,Urbano,Inadequado,Adequado,Adequado,Inadequado,0
2019,35,Urbano,Inadequado,Adequado,Inadequado,Adequado,0
2019,35,Urbano,Inadequado,Adequado,Inadequado,Inadequado,0
2019,35,Urbano,Inadequado,Inadequado,Adequado,Adequado,0
2019,35,Urbano,Inadequado,Inadequado,Adequado,Inadequado,0
2019,35,Urbano,Inadequado,Inadequado,Inadequado,Adequado,0
2019,35,Urbano,Inadequado,Inadequado,Inadequado,Inadequado,4933
2019,35,Urbano,Semi-adequado,Adequado,Adequado,Adequado,0
2019,35,Urbano,Semi-adequado,Adequado,Adequado,Inadequado,441892
2019,35,Urbano,Semi-adequado,Adequado,Inadequado,Adequado,591298
2019,35,Urbano,Semi-adequado,Adequado,Inadequado,Inadequado,75451
2019,35,Urbano,Semi-adequado,Inadequado,Adequado,Adequado,54539
2019,35,Urbano,Semi-adequado,Inadequado,Adequado,Inadequado,0
2019,35,Urbano,Semi-adequado,Inadequado,Inadequado,Adequado,22944
2019,35,Urbano,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,41,Rural,Adequado,Adequado,Adequado,Adequado,34791
2019,41,Rural,Adequado,Adequado,Adequado,Inadequado,0
2019,41,Rural,Adequado,Adequado,Inadequado,Adequado,0
2019,41,Rural,Adequado,Adequado,Inadequado,Inadequado,0
2019,41,Rural,Adequado,Inadequado,Adequado,Adequado,0
2019,41,Rural,Adequado,Inadequado,Adequado,Inadequado,0
2019,41,Rural,Adequado,Inadequado,Inadequado,Adequado,0
2019,41,Rural,Adequado,Inadequado,Inadequado,Inadequado,0
2019,41,Rural,Inadequado,Adequado,Adequado,Adequado,0
2019,41,Rural,Inadequado,Adequado,Adequado,Inadequado,0
2019,41,Rural,Inadequado,Adequado,Inadequado,Adequado,0
2019,41,Rural,Inadequado,Adequado,Inadequado,Inadequado,0
2019,41,Rural,Inadequado,Inadequado,Adequado,Adequado,0
2019,41,Rural,Inadequado,Inadequado,Adequado,Inadequado,0
2019,41,Rural,Inadequado,Inadequado,Inadequado,Adequado,0
2019,41,Rural,Inadequado,Inadequado,Inadequado,Inadequado,8097
2019,41,Rural,Semi-adequado,Adequado,Adequado,Adequado,0
2019,41,Rural,Semi-adequado,Adequado,Adequado,Inadequado,13955
2019,41,Rural,Semi-adequado,Adequado,Inadequado,Adequado,140504
2019,41,Rural,Semi-adequado,Adequado,Inadequado,Inadequado,277354
2019,41,Rural,Semi-adequado,Inadequado,Adequado,Adequado,1710
2019,41,Rural,Semi-adequado,Inadequado,Adequado,Inadequado,1082
2019,41,Rural,Semi-adequado,Inadequado,Inadequado,Adequado,2400
2019,41,Rural,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,41,Urbano,Adequado,Adequado,Adequado,Adequado,2799723
2019,41,Urbano,Adequado,Adequado,Adequado,Inadequado,0
2019,41,Urbano,Adequado,Adequado,Inadequado,Adequado,0
2019,41,Urbano,Adequado,Adequado,Inadequado,Inadequado,0
2019,41,Urbano,Adequado,Inadequado,Adequado,Adequado,0
2019,41,Urbano,Adequado,Inadequado,Adequado,Inadequado,0
2019,41,Urbano,Adequado,Inadequado,Inadequado,Adequado,0
2019,41,Urbano,Adequado,Inadequado,Inadequado,Inadequado,0
2019,41,Urbano,Inadequado,Adequado,Adequado,Adequado,0
2019,41,Urbano,Inadequado,Adequado,Adequado,Inadequado,0
2019,41,Urbano,Inadequado,Adequado,Inadequado,Adequado,0
2019,41,Urbano,Inadequado,Adequado,Inadequado,Inadequado,0
2019,41,Urbano,Inadequado,Inadequado,Adequado,Adequado,0
2019,41,Urbano,Inadequado,Inadequado,Adequado,Inadequado,0
2019,41,Urbano,Inadequado,Inadequado,Inadequado,Adequado,0
2019,41,Urbano,Inadequado,Inadequado,Inadequado,Inadequado,0
2019,41,Urbano,Semi-adequado,Adequado,Adequado,Adequado,0
2019,41,Urbano,Semi-adequado,Adequado,Adequado,Inadequado,20005
2019,41,Urbano,Semi-adequado,Adequado,Inadequado,Adequado,690450
2019,41,Urbano,Semi-adequado,Adequado,Inadequado,Inadequado,22894
2019,41,Urbano,Semi-adequado,Inadequado,Adequado,Adequado,16261
2019,41,Urbano,Semi-adequado,Inadequado,Adequado,Inadequado,432
2019,41,Urbano,Semi-adequado,Inadequado,Inadequado,Adequado,12574
2019,41,Urbano,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,42,Rural,Adequado,Adequado,Adequado,Adequado,36557
2019,42,Rural,Adequado,Adequado,Adequado,Inadequado,0
2019,42,Rural,Adequado,Adequado,Inadequado,Adequado,0
2019,42,Rural,Adequado,Adequado,Inadequado,Inadequado,0
2019,42,Rural,Adequado,Inadequado,Adequado,Adequado,0
2019,42,Rural,Adequado,Inadequado,Adequado,Inadequado,0
2019,42,Rural,Adequado,Inadequado,Inadequado,Adequado,0
2019,42,Rural,Adequado,Inadequado,Inadequado,Inadequado,0
2019,42,Rural,Inadequado,Adequado,Adequado,Adequado,0
2019,42,Rural,Inadequado,Adequado,Adequado,Inadequado,0
2019,42,Rural,Inadequado,Adequado,Inadequado,Adequado,0
2019,42,Rural,Inadequado,Adequado,Inadequado,Inadequado,0
2019,42,Rural,Inadequado,Inadequado,Adequado,Adequado,0
2019,42,Rural,Inadequado,Inadequado,Adequado,Inadequado,0
2019,42,Rural,Inadequado,Inadequado,Inadequado,Adequado,0
2019,42,Rural,Inadequado,Inadequado,Inadequado,Inadequado,4057
2019,42,Rural,Semi-adequado,Adequado,Adequado,Adequado,0
2019,42,Rural,Semi-adequado,Adequado,Adequado,Inadequado,16142
2019,42,Rural,Semi-adequado,Adequado,Inadequado,Adequado,141602
2019,42,Rural,Semi-adequado,Adequado,Inadequado,Inadequado,142781
2019,42,Rural,Semi-adequado,Inadequado,Adequado,Adequado,2407
2019,42,Rural,Semi-adequado,Inadequado,Adequado,Inadequado,182
2019,42,Rural,Semi-adequado,Inadequado,Inadequado,Adequado,6844
2019,42,Rural,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,42,Urbano,Adequado,Adequado,Adequado,Adequado,1384160
2019,42,Urbano,Adequado,Adequado,Adequado,Inadequado,0
2019,42,Urbano,Adequado,Adequado,Inadequado,Adequado,0
2019,42,Urbano,Adequado,Adequado,Inadequado,Inadequado,0
2019,42,Urbano,Adequado,Inadequado,Adequado,Adequado,0
2019,42,Urbano,Adequado,Inadequado,Adequado,Inadequado,0
2019,42,Urbano,Adequado,Inadequado,Inadequado,Adequado,0
2019,42,Urbano,Adequado,Inadequado,Inadequado,Inadequado,0
2019,42,Urbano,Inadequado,Adequado,Adequado,Adequado,0
2019,42,Urbano,Inadequado,Adequado,Adequado,Inadequado,0
2019,42,Urbano,Inadequado,Adequado,Inadequado,Adequado,0
2019,42,Urbano,Inadequado,Adequado,Inadequado,Inadequado,0
2019,42,Urbano,Inadequado,Inadequado,Adequado,Adequado,0
2019,42,Urbano,Inadequado,Inadequado,Adequado,Inadequado,0
2019,42,Urbano,Inadequado,Inadequado,Inadequado,Adequado,0
2019,42,Urbano,Inadequado,Inadequado,Inadequado,Inadequado,1934
2019,42,Urbano,Semi-adequado,Adequado,Adequado,Adequado,0
2019,42,Urbano,Semi-adequado,Adequado,Adequado,Inadequado,116644
2019,42,Urbano,Semi-adequado,Adequado,Inadequado,Adequado,655133
2019,42,Urbano,Semi-adequado,Adequado,Inadequado,Inadequado,35457
2019,42,Urbano,Semi-adequado,Inadequado,Adequado,Adequado,7713
2019,42,Urbano,Semi-adequado,Inadequado,Adequado,Inadequado,189
2019,42,Urbano,Semi-adequado,Inadequado,Inadequado,Adequado,8400
2019,42,Urbano,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,43,Rural,Adequado,Adequado,Adequado,Adequado,35616
2019,43,Rural,Adequado,Adequado,Adequado,Inadequado,0
2019,43,Rural,Adequado,Adequado,Inadequado,Adequado,0
2019,43,Rural,Adequado,Adequado,Inadequado,Inadequado,0
2019,43,Rural,Adequado,Inadequado,Adequado,Adequado,0
2019,43,Rural,Adequado,Inadequado,Adequado,Inadequado,0
2019,43,Rural,Adequado,Inadequado,Inadequado,Adequado,0
2019,43,Rural,Adequado,Inadequado,Inadequado,Inadequado,0
2019,43,Rural,Inadequado,Adequado,Adequado,Adequado,0
2019,43,Rural,Inadequado,Adequado,Adequado,Inadequado,0
2019,43,Rural,Inadequado,Adequado,Inadequado,Adequado,0
2019,43,Rural,Inadequado,Adequado,Inadequado,Inadequado,0
2019,43,Rural,Inadequado,Inadequado,Adequado,Adequado,0
2019,43,Rural,Inadequado,Inadequado,Adequado,Inadequado,0
2019,43,Rural,Inadequado,Inadequado,Inadequado,Adequado,0
2019,43,Rural,Inadequado,Inadequado,Inadequado,Inadequado,5383
2019,43,Rural,Semi-adequado,Adequado,Adequado,Adequado,0
2019,43,Rural,Semi-adequado,Adequado,Adequado,Inadequado,16296
2019,43,Rural,Semi-adequado,Adequado,Inadequado,Adequado,248457
2019,43,Rural,Semi-adequado,Adequado,Inadequado,Inadequado,244558
2019,43,Rural,Semi-adequado,Inadequado,Adequado,Adequado,261
2019,43,Rural,Semi-adequado,Inadequado,Adequado,Inadequado,339
2019,43,Rural,Semi-adequado,Inadequado,Inadequado,Adequado,1329
2019,43,Rural,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,43,Urbano,Adequado,Adequado,Adequado,Adequado,2808170
2019,43,Urbano,Adequado,Adequado,Adequado,Inadequado,0
2019,43,Urbano,Adequado,Adequado,Inadequado,Adequado,0
2019,43,Urbano,Adequado,Adequado,Inadequado,Inadequado,0
2019,43,Urbano,Adequado,Inadequado,Adequado,Adequado,0
2019,43,Urbano,Adequado,Inadequado,Adequado,Inadequado,0
2019,43,Urbano,Adequado,Inadequado,Inadequado,Adequado,0
2019,43,Urbano,Adequado,Inadequado,Inadequado,Inadequado,0
2019,43,Urbano,Inadequado,Adequado,Adequado,Adequado,0
2019,43,Urbano,Inadequado,Adequado,Adequado,Inadequado,0
2019,43,Urbano,Inadequado,Adequado,Inadequado,Adequado,0
2019,43,Urbano,Inadequado,Adequado,Inadequado,Inadequado,0
2019,43,Urbano,Inadequado,Inadequado,Adequado,Adequado,0
2019,43,Urbano,Inadequado,Inadequado,Adequado,Inadequado,0
2019,43,Urbano,Inadequado,Inadequado,Inadequado,Adequado,0
2019,43,Urbano,Inadequado,Inadequado,Inadequado,Inadequado,2089
2019,43,Urbano,Semi-adequado,Adequado,Adequado,Adequado,0
2019,43,Urbano,Semi-adequado,Adequado,Adequado,Inadequado,159351
2019,43,Urbano,Semi-adequado,Adequado,Inadequado,Adequado,728812
2019,43,Urbano,Semi-adequado,Adequado,Inadequado,Inadequado,45038
2019,43,Urbano,Semi-adequado,Inadequado,Adequado,Adequado,41196
2019,43,Urbano,Semi-adequado,Inadequado,Adequado,Inadequado,653
2019,43,Urbano,Semi-adequado,Inadequado,Inadequado,Adequado,5568
2019,43,Urbano,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,50,Rural,Adequado,Adequado,Adequado,Adequado,532
2019,50,Rural,Adequado,Adequado,Adequado,Inadequado,0
2019,50,Rural,Adequado,Adequado,Inadequado,Adequado,0
2019,50,Rural,Adequado,Adequado,Inadequado,Inadequado,0
2019,50,Rural,Adequado,Inadequado,Adequado,Adequado,0
2019,50,Rural,Adequado,Inadequado,Adequado,Inadequado,0
2019,50,Rural,Adequado,Inadequado,Inadequado,Adequado,0
2019,50,Rural,Adequado,Inadequado,Inadequado,Inadequado,0
2019,50,Rural,Inadequado,Adequado,Adequado,Adequado,0
2019,50,Rural,Inadequado,Adequado,Adequado,Inadequado,0
2019,50,Rural,Inadequado,Adequado,Inadequado,Adequado,0
2019,50,Rural,Inadequado,Adequado,Inadequado,Inadequado,0
